 #redshift day     u       g       r       i       z       J       H       K
  0.06    1.06   29.51   26.84   25.45   24.48   23.16   23.55   26.44   28.03
  0.06    1.19   30.02   27.17   25.73   24.62   23.18   23.44   26.08   27.94
  0.06    1.33   30.65   27.47   25.90   24.73   23.20   23.34   25.68   27.60
  0.06    1.50   30.93   27.82   26.10   24.84   23.25   23.29   25.30   27.27
  0.06    1.68   31.71   28.13   26.32   24.93   23.31   23.22   24.91   26.85
  0.06    1.88   32.21   28.51   26.53   25.07   23.38   23.17   24.53   26.43
  0.06    2.11   32.98   29.05   26.84   25.24   23.49   23.12   24.25   26.04
  0.06    2.37   34.23   29.53   27.14   25.40   23.60   23.10   24.10   25.69
  0.06    2.66   35.26   30.30   27.58   25.61   23.74   23.16   24.06   25.40
  0.06    2.99   36.19   31.16   28.13   25.89   23.88   23.28   24.12   25.04
  0.06    3.35   37.70   32.58   28.93   26.26   24.11   23.47   24.26   24.63
  0.06    3.76   37.34   33.75   29.85   26.81   24.45   23.70   24.41   24.22
  0.06    4.22    +Inf   35.07   30.65   27.45   24.91   23.95   24.43   23.92
  0.06    4.73    +Inf   35.59   31.48   28.09   25.49   24.27   24.42   23.76
  0.06    5.31    +Inf   35.84   32.65   28.78   26.18   24.72   24.48   23.71
  0.06    5.96    +Inf   44.50   33.44   29.49   26.88   25.27   24.65   23.69
  0.06    6.68    +Inf    +Inf   34.61   30.44   27.60   25.86   24.93   23.76
  0.06    7.50    +Inf    +Inf   35.87   31.21   28.45   26.45   25.31   23.87
  0.06    8.41    +Inf    +Inf   34.92   31.88   29.52   27.03   25.75   23.99
  0.06    9.44    +Inf    +Inf   35.51   32.21   30.48   27.49   26.16   24.13
  0.06   10.59    +Inf    +Inf   35.14   32.37   31.03   27.75   26.53   24.30
  0.06   11.89    +Inf    +Inf   34.93   32.32   31.13   27.91   26.82   24.45
  0.06   13.34    +Inf    +Inf   35.24   32.39   31.33   28.08   27.06   24.57
  0.06   14.96    +Inf    +Inf   35.54   32.62   31.48   28.26   27.30   24.74
  0.06   16.79    +Inf   43.58   35.85   32.68   31.74   28.47   27.56   24.90
  0.06   18.84    +Inf    +Inf   35.08   32.64   31.63   28.62   27.81   25.05
  0.06   21.13    +Inf    +Inf   36.69   32.58   31.63   28.72   28.06   25.15
  0.06   23.71    +Inf   45.22   36.04   32.83   31.86   28.93   28.26   25.30
  0.06   26.61    +Inf   45.93   35.24   32.56   31.64   29.07   28.50   25.45
  0.06   29.85    +Inf   42.83   36.16   32.56   31.89   29.25   28.68   25.58


  0.07    1.06   29.98   27.25   25.82   24.90   23.55   23.81   26.73   28.30
  0.07    1.19   30.51   27.58   26.10   25.05   23.57   23.70   26.38   28.20
  0.07    1.33   31.11   27.89   26.28   25.17   23.59   23.61   25.97   27.86
  0.07    1.50   31.41   28.24   26.49   25.27   23.65   23.57   25.60   27.52
  0.07    1.68   32.23   28.55   26.71   25.37   23.71   23.51   25.20   27.10
  0.07    1.88   32.75   28.95   26.93   25.51   23.78   23.46   24.83   26.67
  0.07    2.11   33.47   29.49   27.24   25.68   23.89   23.43   24.56   26.29
  0.07    2.37   34.77   29.98   27.56   25.85   24.01   23.42   24.41   25.95
  0.07    2.66   35.82   30.73   28.02   26.06   24.15   23.48   24.37   25.66
  0.07    2.99   36.79   31.60   28.59   26.35   24.29   23.60   24.42   25.32
  0.07    3.35   37.81   33.06   29.43   26.74   24.53   23.79   24.57   24.94
  0.07    3.76   38.17   34.14   30.33   27.29   24.88   24.03   24.73   24.56
  0.07    4.22    +Inf   35.58   31.14   27.93   25.35   24.29   24.77   24.27
  0.07    4.73    +Inf   35.96   31.96   28.60   25.93   24.62   24.76   24.12
  0.07    5.31    +Inf   36.27   33.22   29.28   26.62   25.07   24.83   24.07
  0.07    5.96    +Inf   45.10   33.96   29.99   27.32   25.63   25.00   24.05
  0.07    6.68    +Inf    +Inf   35.19   30.99   28.02   26.24   25.29   24.13
  0.07    7.50    +Inf    +Inf   36.93   31.74   28.88   26.84   25.68   24.24
  0.07    8.41    +Inf    +Inf   35.47   32.39   29.95   27.43   26.13   24.37
  0.07    9.44    +Inf    +Inf   35.90   32.64   30.90   27.89   26.54   24.51
  0.07   10.59    +Inf    +Inf   35.61   32.80   31.43   28.15   26.91   24.68
  0.07   11.89    +Inf    +Inf   35.53   32.77   31.55   28.31   27.20   24.84
  0.07   13.34    +Inf    +Inf   35.74   32.85   31.68   28.49   27.44   24.96
  0.07   14.96    +Inf    +Inf   36.00   33.11   31.85   28.67   27.67   25.13
  0.07   16.79    +Inf   44.39   36.15   33.12   32.11   28.88   27.93   25.29
  0.07   18.84    +Inf    +Inf   35.63   33.04   31.97   29.02   28.17   25.44
  0.07   21.13    +Inf    +Inf   37.46   33.02   31.99   29.13   28.42   25.55
  0.07   23.71    +Inf   46.63   36.60   33.27   32.23   29.34   28.60   25.70
  0.07   26.61    +Inf    +Inf   35.75   32.99   32.00   29.47   28.84   25.85
  0.07   29.85    +Inf   44.11   36.47   33.01   32.23   29.65   29.02   25.97


  0.08    1.06   30.42   27.61   26.15   25.27   23.89   24.03   26.98   28.52
  0.08    1.19   30.93   27.94   26.43   25.43   23.91   23.92   26.63   28.41
  0.08    1.33   31.55   28.25   26.61   25.56   23.94   23.84   26.22   28.07
  0.08    1.50   31.85   28.61   26.83   25.66   24.00   23.81   25.84   27.73
  0.08    1.68   32.65   28.92   27.06   25.76   24.07   23.75   25.46   27.31
  0.08    1.88   33.32   29.33   27.28   25.90   24.14   23.71   25.09   26.88
  0.08    2.11   33.89   29.88   27.60   26.08   24.25   23.69   24.82   26.50
  0.08    2.37   35.17   30.37   27.93   26.26   24.37   23.69   24.68   26.16
  0.08    2.66   36.48   31.11   28.41   26.46   24.52   23.75   24.63   25.89
  0.08    2.99   37.58   32.00   29.00   26.76   24.66   23.88   24.68   25.57
  0.08    3.35   37.91   33.48   29.87   27.16   24.90   24.08   24.83   25.21
  0.08    3.76   39.04   34.56   30.76   27.71   25.27   24.31   25.00   24.86
  0.08    4.22    +Inf   36.06   31.58   28.37   25.74   24.58   25.05   24.58
  0.08    4.73    +Inf   36.39   32.44   29.05   26.33   24.91   25.06   24.44
  0.08    5.31    +Inf   36.63   33.67   29.75   27.02   25.38   25.12   24.38
  0.08    5.96    +Inf   45.64   34.52   30.46   27.71   25.95   25.30   24.37
  0.08    6.68    +Inf    +Inf   35.61   31.49   28.41   26.57   25.61   24.46
  0.08    7.50    +Inf    +Inf   38.04   32.21   29.28   27.18   26.01   24.57
  0.08    8.41    +Inf    +Inf   36.03   32.87   30.34   27.78   26.47   24.70
  0.08    9.44    +Inf    +Inf   36.20   33.10   31.27   28.24   26.88   24.85
  0.08   10.59    +Inf    +Inf   36.12   33.20   31.78   28.52   27.25   25.03
  0.08   11.89    +Inf    +Inf   36.03   33.18   31.89   28.67   27.54   25.19
  0.08   13.34    +Inf    +Inf   36.36   33.28   31.99   28.86   27.77   25.31
  0.08   14.96    +Inf    +Inf   36.37   33.54   32.15   29.03   28.00   25.48
  0.08   16.79    +Inf   45.15   36.49   33.59   32.42   29.24   28.25   25.65
  0.08   18.84    +Inf    +Inf   36.24   33.45   32.27   29.37   28.48   25.79
  0.08   21.13    +Inf    +Inf   38.25   33.44   32.31   29.49   28.73   25.90
  0.08   23.71    +Inf    +Inf   37.04   33.69   32.53   29.70   28.89   26.06
  0.08   26.61    +Inf    +Inf   36.21   33.40   32.31   29.83   29.13   26.21
  0.08   29.85    +Inf   44.91   36.81   33.41   32.52   30.00   29.31   26.33


  0.09    1.06   30.81   27.93   26.45   25.60   24.20   24.22   27.19   28.71
  0.09    1.19   31.33   28.26   26.73   25.77   24.23   24.12   26.84   28.59
  0.09    1.33   31.95   28.59   26.91   25.90   24.26   24.05   26.44   28.24
  0.09    1.50   32.28   28.95   27.14   26.01   24.32   24.01   26.06   27.91
  0.09    1.68   33.10   29.27   27.38   26.11   24.39   23.97   25.68   27.48
  0.09    1.88   33.82   29.68   27.60   26.25   24.47   23.94   25.32   27.05
  0.09    2.11   34.27   30.23   27.93   26.44   24.58   23.92   25.05   26.68
  0.09    2.37   35.56   30.73   28.26   26.62   24.71   23.93   24.91   26.35
  0.09    2.66   37.12   31.46   28.76   26.83   24.85   24.00   24.86   26.08
  0.09    2.99   38.23   32.36   29.36   27.14   25.00   24.13   24.91   25.78
  0.09    3.35   38.01   33.87   30.26   27.54   25.25   24.33   25.06   25.45
  0.09    3.76   40.43   34.89   31.17   28.10   25.62   24.57   25.24   25.12
  0.09    4.22    +Inf   36.49   32.02   28.78   26.11   24.84   25.30   24.86
  0.09    4.73    +Inf   36.74   32.90   29.47   26.70   25.18   25.31   24.72
  0.09    5.31    +Inf   36.95   34.06   30.16   27.39   25.65   25.38   24.67
  0.09    5.96    +Inf   45.85   34.97   30.89   28.08   26.23   25.57   24.66
  0.09    6.68    +Inf    +Inf   35.99   31.97   28.77   26.86   25.89   24.75
  0.09    7.50    +Inf    +Inf   39.43   32.66   29.64   27.49   26.31   24.88
  0.09    8.41    +Inf    +Inf   36.56   33.30   30.69   28.10   26.77   25.01
  0.09    9.44    +Inf    +Inf   36.48   33.45   31.60   28.57   27.19   25.17
  0.09   10.59    +Inf    +Inf   36.69   33.61   32.10   28.84   27.55   25.34
  0.09   11.89    +Inf    +Inf   36.51   33.58   32.18   29.00   27.84   25.50
  0.09   13.34    +Inf    +Inf   37.00   33.65   32.27   29.19   28.07   25.63
  0.09   14.96    +Inf    +Inf   36.72   33.90   32.44   29.36   28.28   25.80
  0.09   16.79    +Inf   45.91   36.83   33.97   32.70   29.57   28.53   25.97
  0.09   18.84    +Inf    +Inf   36.87   33.80   32.55   29.71   28.76   26.11
  0.09   21.13    +Inf    +Inf   39.16   33.81   32.59   29.82   29.00   26.23
  0.09   23.71    +Inf    +Inf   37.36   34.06   32.81   30.03   29.16   26.39
  0.09   26.61    +Inf    +Inf   36.62   33.71   32.60   30.16   29.39   26.53
  0.09   29.85    +Inf   45.60   36.97   33.81   32.80   30.32   29.56   26.66


  0.10    1.06   31.19   28.24   26.72   25.90   24.49   24.40   27.38   28.88
  0.10    1.19   31.72   28.56   27.00   26.08   24.52   24.30   27.03   28.74
  0.10    1.33   32.32   28.89   27.19   26.22   24.55   24.23   26.63   28.39
  0.10    1.50   32.68   29.27   27.42   26.32   24.62   24.20   26.26   28.06
  0.10    1.68   33.48   29.58   27.66   26.43   24.69   24.16   25.88   27.64
  0.10    1.88   34.33   30.02   27.89   26.58   24.77   24.14   25.52   27.21
  0.10    2.11   34.63   30.56   28.22   26.77   24.89   24.13   25.26   26.84
  0.10    2.37   36.00   31.06   28.57   26.95   25.01   24.14   25.11   26.50
  0.10    2.66   37.71   31.81   29.09   27.17   25.16   24.22   25.07   26.25
  0.10    2.99   39.16   32.70   29.70   27.48   25.32   24.36   25.11   25.97
  0.10    3.35   38.12   34.25   30.63   27.89   25.57   24.56   25.27   25.66
  0.10    3.76   41.57   35.22   31.55   28.47   25.95   24.80   25.45   25.36
  0.10    4.22    +Inf   36.80   32.42   29.15   26.45   25.07   25.53   25.11
  0.10    4.73    +Inf   37.03   33.35   29.86   27.04   25.42   25.54   24.98
  0.10    5.31    +Inf   37.13   34.44   30.56   27.73   25.89   25.62   24.93
  0.10    5.96    +Inf   46.27   35.29   31.30   28.42   26.48   25.81   24.93
  0.10    6.68    +Inf    +Inf   36.29   32.41   29.11   27.13   26.15   25.03
  0.10    7.50    +Inf    +Inf   40.92   33.15   29.98   27.77   26.58   25.16
  0.10    8.41    +Inf    +Inf   36.96   33.70   31.02   28.38   27.05   25.29
  0.10    9.44    +Inf    +Inf   36.87   33.79   31.91   28.87   27.47   25.45
  0.10   10.59    +Inf    +Inf   37.33   33.94   32.39   29.15   27.83   25.63
  0.10   11.89    +Inf    +Inf   37.04   33.91   32.47   29.30   28.11   25.79
  0.10   13.34    +Inf    +Inf   37.64   33.94   32.54   29.50   28.34   25.93
  0.10   14.96    +Inf    +Inf   37.20   34.24   32.70   29.68   28.55   26.10
  0.10   16.79    +Inf   47.38   37.18   34.40   32.96   29.88   28.78   26.27
  0.10   18.84    +Inf    +Inf   37.45   34.13   32.79   30.02   29.02   26.41
  0.10   21.13    +Inf    +Inf   40.53   34.11   32.86   30.13   29.25   26.53
  0.10   23.71    +Inf    +Inf   37.69   34.40   33.05   30.33   29.40   26.69
  0.10   26.61    +Inf    +Inf   36.98   34.05   32.85   30.47   29.63   26.83
  0.10   29.85    +Inf   46.61   37.27   34.17   33.05   30.63   29.79   26.96


  0.11    1.06   31.55   28.52   26.97   26.17   24.76   24.55   27.54   29.03
  0.11    1.19   32.08   28.84   27.25   26.36   24.79   24.46   27.19   28.87
  0.11    1.33   32.72   29.17   27.44   26.50   24.83   24.39   26.79   28.53
